,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_impurity_decrease,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
80,0,10,6.874662971496582,0.05953247439528333,0.4084036827087402,0.009957185550229217,0.19,0.36,10,"{'min_impurity_decrease': 0.19, 'max_features': 0.36, 'max_depth': 10}",-7.673620712028445,,,,,,,240,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
81,0,10,6.960163402557373,0.13035408027873804,0.40900192260742185,0.007582272508195688,0.16,0.47,17,"{'min_impurity_decrease': 0.16, 'max_features': 0.47, 'max_depth': 17}",-7.673620712028445,,,,,,,239,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
82,0,10,6.9844568252563475,0.1283284155622743,0.3967549800872803,0.011378222625310623,0.08,sqrt,18,"{'min_impurity_decrease': 0.08, 'max_features': 'sqrt', 'max_depth': 18}",-7.673620712028445,,,,,,,238,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
83,0,10,7.103572607040405,0.3592456167406823,0.40803065299987795,0.0166498384787987,0.11,0.41,25,"{'min_impurity_decrease': 0.11, 'max_features': 0.41, 'max_depth': 25}",-7.673620712028445,,,,,,,237,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
84,0,10,7.009200477600098,0.18379973371460315,0.40292086601257326,0.0071626346608919585,0.19,0.61,16,"{'min_impurity_decrease': 0.19, 'max_features': 0.61, 'max_depth': 16}",-7.816134482274887,,,,,,,236,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
85,0,10,6.900831127166748,0.1673624226890261,0.398419713973999,0.003403259584301403,0.15,0.25,19,"{'min_impurity_decrease': 0.15, 'max_features': 0.25, 'max_depth': 19}",-5.794201469431556,,,,,,,235,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
86,0,10,6.8917151927948,0.08274655570508761,0.43103866577148436,0.03801091804303687,0.15,0.61,13,"{'min_impurity_decrease': 0.15, 'max_features': 0.61, 'max_depth': 13}",-7.816134482274887,,,,,,,234,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
87,0,10,6.912687063217163,0.13699509754936992,0.4086179256439209,0.026646791307070802,0.1,0.51,7,"{'min_impurity_decrease': 0.1, 'max_features': 0.51, 'max_depth': 7}",-7.816134482274887,,,,,,,233,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
88,0,10,7.021462678909302,0.473789844865486,0.41443572044372556,0.02618854335348132,0.19,0.46,12,"{'min_impurity_decrease': 0.19, 'max_features': 0.46, 'max_depth': 12}",-7.673620712028445,,,,,,,232,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
89,0,10,6.913257217407226,0.08862857163460233,0.39876298904418944,0.0068791243798905785,0.25,0.33,7,"{'min_impurity_decrease': 0.25, 'max_features': 0.33, 'max_depth': 7}",-5.794201469431556,,,,,,,231,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
90,0,10,6.771503639221192,0.2954680860692551,0.38770327568054197,0.005209661725025447,0.23,0.49,15,"{'min_impurity_decrease': 0.23, 'max_features': 0.49, 'max_depth': 15}",-7.673620712028445,,,,,,,230,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
91,0,10,6.844363355636597,0.11300783923856654,0.38796820640563967,0.006599193925502275,0.23,0.31,27,"{'min_impurity_decrease': 0.23, 'max_features': 0.31, 'max_depth': 27}",-5.794201469431556,,,,,,,229,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
92,0,10,6.752110004425049,0.20364856860973518,0.3910189151763916,0.006905573072900306,0.24,0.38,24,"{'min_impurity_decrease': 0.24, 'max_features': 0.38, 'max_depth': 24}",-7.673620712028445,,,,,,,228,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
93,0,10,6.6240293979644775,0.07571205958956136,0.38751959800720215,0.006597437963887821,0.2,0.53,7,"{'min_impurity_decrease': 0.2, 'max_features': 0.53, 'max_depth': 7}",-7.816134482274887,,,,,,,227,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
94,0,10,6.635107707977295,0.11962389163800768,0.4168184757232666,0.05285216684079445,0.15,0.49,25,"{'min_impurity_decrease': 0.15, 'max_features': 0.49, 'max_depth': 25}",-7.673620712028445,,,,,,,226,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
95,0,10,6.721576786041259,0.10227487468350686,0.39348578453063965,0.006553466568659573,0.19,0.64,10,"{'min_impurity_decrease': 0.19, 'max_features': 0.64, 'max_depth': 10}",-7.816134482274887,,,,,,,225,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
96,0,10,6.678300237655639,0.09456066261577359,0.4021872043609619,0.014650713373595504,0.18,0.57,17,"{'min_impurity_decrease': 0.18, 'max_features': 0.57, 'max_depth': 17}",-7.816134482274887,,,,,,,272,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
97,0,10,6.896930885314942,0.25105383151739863,0.38837471008300783,0.006276559357870281,0.08,0.65,10,"{'min_impurity_decrease': 0.08, 'max_features': 0.65, 'max_depth': 10}",-7.816134482274887,,,,,,,297,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
98,0,10,6.878149366378784,0.16101624603280368,0.39678239822387695,0.006809608914335357,0.07,0.34,24,"{'min_impurity_decrease': 0.07, 'max_features': 0.34, 'max_depth': 24}",-7.673620712028445,,,,,,,298,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
99,0,10,6.803772878646851,0.18281261843686786,0.3965205192565918,0.009053767527248518,0.04,0.37,22,"{'min_impurity_decrease': 0.04, 'max_features': 0.37, 'max_depth': 22}",-7.673620712028445,,,,,,,299,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
100,0,10,6.795161151885987,0.24310285371189155,0.39833798408508303,0.00891550729712692,0.16,0.52,25,"{'min_impurity_decrease': 0.16, 'max_features': 0.52, 'max_depth': 25}",-7.816134482274887,,,,,,,370,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
101,0,10,6.689328622817993,0.08017949931886356,0.39519596099853516,0.01475032240023151,0.08,0.37,15,"{'min_impurity_decrease': 0.08, 'max_features': 0.37, 'max_depth': 15}",-7.673620712028445,,,,,,,369,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
102,0,10,6.735522985458374,0.23947062820940232,0.41362318992614744,0.0485953080781791,0.18,0.47,22,"{'min_impurity_decrease': 0.18, 'max_features': 0.47, 'max_depth': 22}",-7.673620712028445,,,,,,,368,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
103,0,10,6.636271190643311,0.06306009957573974,0.39205212593078614,0.013116858801331252,0.03,0.37,15,"{'min_impurity_decrease': 0.03, 'max_features': 0.37, 'max_depth': 15}",-7.673620712028445,,,,,,,367,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
104,0,10,6.672388172149658,0.16152992063229674,0.3916203022003174,0.005851446501406271,0.1,0.27,26,"{'min_impurity_decrease': 0.1, 'max_features': 0.27, 'max_depth': 26}",-5.794201469431556,,,,,,,366,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
105,0,10,7.782797765731812,1.274478064878555,0.44095120429992674,0.059815388725215565,0.2,0.51,11,"{'min_impurity_decrease': 0.2, 'max_features': 0.51, 'max_depth': 11}",-7.816134482274887,,,,,,,365,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
106,0,10,13.338917255401611,6.344613518680873,0.7399877548217774,0.4052111692181124,0.17,0.46,25,"{'min_impurity_decrease': 0.17, 'max_features': 0.46, 'max_depth': 25}",-7.673620712028445,,,,,,,364,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
107,0,10,6.912218952178955,0.21101181543565797,0.39155263900756837,0.007412568903376012,0.23,0.52,23,"{'min_impurity_decrease': 0.23, 'max_features': 0.52, 'max_depth': 23}",-7.816134482274887,,,,,,,363,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
108,0,10,6.752555513381958,0.16785609813686234,0.38696770668029784,0.005964966262986598,0.2,0.6,16,"{'min_impurity_decrease': 0.2, 'max_features': 0.6, 'max_depth': 16}",-7.816134482274887,,,,,,,362,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
109,0,10,6.729587268829346,0.14428373168238642,0.4183658123016357,0.04556112521063671,0.11,0.49,26,"{'min_impurity_decrease': 0.11, 'max_features': 0.49, 'max_depth': 26}",-7.673620712028445,,,,,,,361,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
110,0,10,6.708817958831787,0.0637410005489774,0.3973358631134033,0.003865917695825513,0.22,0.38,23,"{'min_impurity_decrease': 0.22, 'max_features': 0.38, 'max_depth': 23}",-7.673620712028445,,,,,,,360,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
111,0,10,6.761101865768433,0.1634433184130289,0.39475045204162595,0.008396219301880002,0.24,0.58,7,"{'min_impurity_decrease': 0.24, 'max_features': 0.58, 'max_depth': 7}",-7.816134482274887,,,,,,,359,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
112,0,10,6.625186920166016,0.07177130134137016,0.3994725227355957,0.006967845123346694,0.21,0.34,19,"{'min_impurity_decrease': 0.21, 'max_features': 0.34, 'max_depth': 19}",-7.673620712028445,,,,,,,358,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
113,0,10,6.7546380996704105,0.18714140349697922,0.41951651573181153,0.045050257290718855,0.2,0.24,24,"{'min_impurity_decrease': 0.2, 'max_features': 0.24, 'max_depth': 24}",-5.794201469431556,,,,,,,357,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
114,0,10,6.919470882415771,0.24206190496154292,0.39194164276123045,0.008510102400648109,0.06,sqrt,7,"{'min_impurity_decrease': 0.06, 'max_features': 'sqrt', 'max_depth': 7}",-7.673620712028445,,,,,,,356,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
115,0,10,6.761049222946167,0.10275035915379857,0.39011011123657224,0.009295090442533406,0.2,0.46,23,"{'min_impurity_decrease': 0.2, 'max_features': 0.46, 'max_depth': 23}",-7.673620712028445,,,,,,,355,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
116,0,10,6.7947845458984375,0.2047773723661009,0.4184855937957764,0.03900176253190253,0.24,0.49,17,"{'min_impurity_decrease': 0.24, 'max_features': 0.49, 'max_depth': 17}",-7.673620712028445,,,,,,,354,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
117,0,10,7.104455423355103,0.7818147433570434,0.3905069351196289,0.0075348715149002625,0.13,0.31,16,"{'min_impurity_decrease': 0.13, 'max_features': 0.31, 'max_depth': 16}",-5.794201469431556,,,,,,,353,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
118,0,10,6.8959142684936525,0.46305878511258086,0.40508356094360354,0.018556113982956826,0.08,0.42,20,"{'min_impurity_decrease': 0.08, 'max_features': 0.42, 'max_depth': 20}",-7.673620712028445,,,,,,,352,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
119,0,10,7.889177751541138,1.4596591117489894,0.48032050132751464,0.1404427611380662,0.09,0.34,14,"{'min_impurity_decrease': 0.09, 'max_features': 0.34, 'max_depth': 14}",-7.673620712028445,,,,,,,351,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
120,0,10,6.934814548492431,0.38501950194809453,0.44556446075439454,0.05126541374556412,0.17,0.58,17,"{'min_impurity_decrease': 0.17, 'max_features': 0.58, 'max_depth': 17}",-7.816134482274887,,,,,,,350,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
121,0,10,6.7835594654083256,0.1617260574804141,0.43890938758850095,0.10115435210900312,0.25,0.57,27,"{'min_impurity_decrease': 0.25, 'max_features': 0.57, 'max_depth': 27}",-7.816134482274887,,,,,,,371,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
122,0,10,6.669331979751587,0.1322752471040223,0.42326064109802247,0.04703687933720802,0.09,0.34,9,"{'min_impurity_decrease': 0.09, 'max_features': 0.34, 'max_depth': 9}",-7.673620712028445,,,,,,,373,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
123,0,10,6.692007350921631,0.1389487563556565,0.39104743003845216,0.005140722712935528,0.25,0.24,24,"{'min_impurity_decrease': 0.25, 'max_features': 0.24, 'max_depth': 24}",-5.794201469431556,,,,,,,396,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
124,0,10,6.705620193481446,0.2782738136990594,0.4140209674835205,0.043492073268246056,0.03,0.37,16,"{'min_impurity_decrease': 0.03, 'max_features': 0.37, 'max_depth': 16}",-7.673620712028445,,,,,,,374,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
125,0,10,6.6829221725463865,0.18253938847511256,0.390516471862793,0.003800705116672287,0.23,0.45,7,"{'min_impurity_decrease': 0.23, 'max_features': 0.45, 'max_depth': 7}",-7.673620712028445,,,,,,,395,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
126,0,10,6.637129783630371,0.06247810095162317,0.41304593086242675,0.04611027133126693,0.19,0.27,10,"{'min_impurity_decrease': 0.19, 'max_features': 0.27, 'max_depth': 10}",-5.794201469431556,,,,,,,394,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
127,0,10,6.716044187545776,0.12727031977375974,0.41696739196777344,0.04258388169844252,0.23,0.24,12,"{'min_impurity_decrease': 0.23, 'max_features': 0.24, 'max_depth': 12}",-5.794201469431556,,,,,,,393,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
128,0,10,6.694798946380615,0.12841495031860062,0.39058985710144045,0.006174905218740738,0.07,0.59,20,"{'min_impurity_decrease': 0.07, 'max_features': 0.59, 'max_depth': 20}",-7.816134482274887,,,,,,,392,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
129,0,10,6.91960301399231,0.4669779404773746,0.44855585098266604,0.0730917837568438,0.08,0.41,22,"{'min_impurity_decrease': 0.08, 'max_features': 0.41, 'max_depth': 22}",-7.673620712028445,,,,,,,391,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
130,0,10,6.796801137924194,0.16213765801331403,0.4167311191558838,0.04618714887430343,0.12,0.37,23,"{'min_impurity_decrease': 0.12, 'max_features': 0.37, 'max_depth': 23}",-7.673620712028445,,,,,,,390,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
131,0,10,6.714058113098145,0.1813802452577054,0.3913163185119629,0.008719573679974179,0.11,0.43,21,"{'min_impurity_decrease': 0.11, 'max_features': 0.43, 'max_depth': 21}",-7.673620712028445,,,,,,,389,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
132,0,10,6.6678547859191895,0.061112924647983465,0.39337787628173826,0.009696016185009652,0.2,0.26,7,"{'min_impurity_decrease': 0.2, 'max_features': 0.26, 'max_depth': 7}",-5.794201469431556,,,,,,,388,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
133,0,10,6.789030838012695,0.17621303730181428,0.4166881084442139,0.046196833929382834,0.1,0.24,24,"{'min_impurity_decrease': 0.1, 'max_features': 0.24, 'max_depth': 24}",-5.794201469431556,,,,,,,387,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
134,0,10,6.704164600372314,0.060795611608324245,0.3973387718200684,0.009846175442107275,0.06,0.65,8,"{'min_impurity_decrease': 0.06, 'max_features': 0.65, 'max_depth': 8}",-7.816134482274887,,,,,,,386,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
135,0,10,6.842017459869385,0.1661470594225984,0.4080770492553711,0.02217051552262977,0.17,0.32,27,"{'min_impurity_decrease': 0.17, 'max_features': 0.32, 'max_depth': 27}",-5.794201469431556,,,,,,,385,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
136,0,10,6.848250198364258,0.21206653273909495,0.4238163471221924,0.047809415616976984,0.14,0.61,8,"{'min_impurity_decrease': 0.14, 'max_features': 0.61, 'max_depth': 8}",-7.816134482274887,,,,,,,384,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
137,0,10,6.67523422241211,0.03337109163674932,0.42751684188842776,0.050350041786643915,0.11,0.32,21,"{'min_impurity_decrease': 0.11, 'max_features': 0.32, 'max_depth': 21}",-5.794201469431556,,,,,,,383,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
138,0,10,6.753630828857422,0.13020685653961203,0.404673433303833,0.011888434464437643,0.01,0.54,18,"{'min_impurity_decrease': 0.01, 'max_features': 0.54, 'max_depth': 18}",-7.816134482274887,,,,,,,382,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
139,0,10,6.800296640396118,0.18102048000113377,0.3916905403137207,0.005188781863850433,0.15,0.5,26,"{'min_impurity_decrease': 0.15, 'max_features': 0.5, 'max_depth': 26}",-7.816134482274887,,,,,,,381,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
140,0,10,6.663904476165771,0.02107316540525797,0.4258636474609375,0.04750980716555804,0.02,0.49,24,"{'min_impurity_decrease': 0.02, 'max_features': 0.49, 'max_depth': 24}",-7.673620712028445,,,,,,,380,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
141,0,10,6.797649812698364,0.1335770167561855,0.39577445983886717,0.010202510605768909,0.16,0.21,27,"{'min_impurity_decrease': 0.16, 'max_features': 0.21, 'max_depth': 27}",-5.794201469431556,,,,,,,379,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
142,0,10,6.607081413269043,0.030829806935367497,0.3917871952056885,0.003573739169322613,0.19,0.37,7,"{'min_impurity_decrease': 0.19, 'max_features': 0.37, 'max_depth': 7}",-7.673620712028445,,,,,,,378,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
143,0,10,6.702147769927978,0.12089166892548539,0.4281348705291748,0.04833671675434188,0.24,0.63,13,"{'min_impurity_decrease': 0.24, 'max_features': 0.63, 'max_depth': 13}",-7.816134482274887,,,,,,,377,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
144,0,10,6.894687986373901,0.24648085671878092,0.4239112377166748,0.044989981732600486,0.25,0.26,27,"{'min_impurity_decrease': 0.25, 'max_features': 0.26, 'max_depth': 27}",-5.794201469431556,,,,,,,376,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
145,0,10,6.801829624176025,0.30634113476785213,0.3946545600891113,0.017694007262524396,0.05,0.2,12,"{'min_impurity_decrease': 0.05, 'max_features': 0.2, 'max_depth': 12}",-5.794201469431556,,,,,,,375,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
146,0,10,6.725586795806885,0.12028225814379666,0.4084937572479248,0.030957425049093205,0.25,0.5,17,"{'min_impurity_decrease': 0.25, 'max_features': 0.5, 'max_depth': 17}",-7.816134482274887,,,,,,,349,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
147,0,10,6.728829574584961,0.12591948558606905,0.4207631587982178,0.04680341676228353,0.05,0.42,11,"{'min_impurity_decrease': 0.05, 'max_features': 0.42, 'max_depth': 11}",-7.673620712028445,,,,,,,372,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
148,0,10,6.704703378677368,0.10284246451124969,0.3903223991394043,0.005573374865115852,0.24,0.46,12,"{'min_impurity_decrease': 0.24, 'max_features': 0.46, 'max_depth': 12}",-7.673620712028445,,,,,,,348,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
149,0,10,6.714658784866333,0.19434351183389925,0.3951444149017334,0.009194769424475335,0.09,0.53,20,"{'min_impurity_decrease': 0.09, 'max_features': 0.53, 'max_depth': 20}",-7.816134482274887,,,,,,,322,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
150,0,10,6.665676736831665,0.12707390003468266,0.4395287990570068,0.06332082291642847,0.13,0.3,8,"{'min_impurity_decrease': 0.13, 'max_features': 0.3, 'max_depth': 8}",-5.794201469431556,,,,,,,320,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
151,0,10,6.718176031112671,0.17189686144909344,0.3932621479034424,0.007655596136079674,0.03,0.46,11,"{'min_impurity_decrease': 0.03, 'max_features': 0.46, 'max_depth': 11}",-7.673620712028445,,,,,,,319,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
152,0,10,6.795064401626587,0.13847091656097543,0.39470758438110354,0.003968289575410469,0.22,0.4,25,"{'min_impurity_decrease': 0.22, 'max_features': 0.4, 'max_depth': 25}",-7.673620712028445,,,,,,,318,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
153,0,10,6.876982307434082,0.2603816243410223,0.3969291687011719,0.004785290078707382,0.06,0.63,24,"{'min_impurity_decrease': 0.06, 'max_features': 0.63, 'max_depth': 24}",-7.816134482274887,,,,,,,317,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
154,0,10,6.844494104385376,0.19962048141881852,0.42069106101989745,0.05421757478934784,0.02,0.23,18,"{'min_impurity_decrease': 0.02, 'max_features': 0.23, 'max_depth': 18}",-5.794201469431556,,,,,,,316,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
155,0,10,6.7838397979736325,0.14059452523259408,0.3967855453491211,0.005202922969576365,0.09,0.5,27,"{'min_impurity_decrease': 0.09, 'max_features': 0.5, 'max_depth': 27}",-7.816134482274887,,,,,,,315,0.9427419566359689,0.8250724169667653,0.8477698525818814,0.8768090343322003,0.9245577544700223,0.8833902029973677,0.04456564431591543
156,0,10,6.676748514175415,0.034817459762135086,0.41426610946655273,0.054818366934395395,0.12,0.4,8,"{'min_impurity_decrease': 0.12, 'max_features': 0.4, 'max_depth': 8}",-7.673620712028445,,,,,,,314,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
157,0,10,6.76743803024292,0.14761213634329817,0.41605916023254397,0.04914464126079057,0.09,0.29,17,"{'min_impurity_decrease': 0.09, 'max_features': 0.29, 'max_depth': 17}",-5.794201469431556,,,,,,,313,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
158,0,10,6.724277544021606,0.1547885335348544,0.3962249755859375,0.008144143188252904,0.23,0.29,9,"{'min_impurity_decrease': 0.23, 'max_features': 0.29, 'max_depth': 9}",-5.794201469431556,,,,,,,312,0.932349212244834,0.8241316281506246,0.85197619819206,0.8833310265874516,0.9200401102535127,0.8823656350856964,0.040579239726667715
159,0,10,6.7157487869262695,0.04574610992714884,0.3928730010986328,0.005943510287197325,0.25,0.48,16,"{'min_impurity_decrease': 0.25, 'max_features': 0.48, 'max_depth': 16}",-7.673620712028445,,,,,,,311,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
160,0,10,6.773697185516357,0.15454330740993827,0.4247309684753418,0.04809836959080977,0.12,0.36,19,"{'min_impurity_decrease': 0.12, 'max_features': 0.36, 'max_depth': 19}",-7.673620712028445,,,,,,,310,0.9360479608096767,0.8243004233933348,0.8512274773568249,0.8806512339991128,0.9223343036829489,0.8829122798483796,0.04200448859063088
